State,Facility Name,Facility ID,Date,Gross Load (MWh),Steam Load (1000 lb),SO2 Mass (short tons),CO2 Mass (short tons),NOx Mass (short tons),Heat Input (mmBtu)
PA,Gilberton Power Company,10113,10/19/13,,18691,4.591,2890.7,0.554,19910.2
PA,Gilberton Power Company,10113,10/20/13,,18620,4.523,2885.6,0.588,24288.4
PA,Gilberton Power Company,10113,10/21/13,,18816,4.454,2899.1,0.633,24148.3
PA,Gilberton Power Company,10113,10/22/13,,18694,4.493,2890.8,0.705,24094.2
PA,Gilberton Power Company,10113,10/23/13,,18742,4.545,2919.2,0.744,24154.3
PA,Gilberton Power Company,10113,10/24/13,,12947.61,3.119,1888.1,0.468,17493.461
PA,Gilberton Power Company,10113,10/25/13,,18986,4.435,2930.3,0.743,24227.1
PA,Gilberton Power Company,10113,10/26/13,,18767,4.446,2913.2,0.802,24243.5
PA,Gilberton Power Company,10113,10/27/13,,18839,4.461,2914,0.692,24284.4
PA,Gilberton Power Company,10113,10/28/13,,18837,4.373,2887.8,0.633,24147.2
PA,Gilberton Power Company,10113,10/29/13,,18458,4.483,2840.3,0.604,23922.6
PA,Gilberton Power Company,10113,10/30/13,,18513,4.344,2837.5,0.591,23916.3
PA,Gilberton Power Company,10113,10/31/13,,18583,4.436,2857.5,0.579,23857.5
PA,Gilberton Power Company,10113,11/1/13,,18505,4.327,2881.7,0.585,24024.4
PA,Gilberton Power Company,10113,11/2/13,,18515,4.417,2873.7,0.523,24140.3
PA,Gilberton Power Company,10113,11/3/13,,18713,4.404,2892.3,0.55,24329.4
PA,Gilberton Power Company,10113,11/4/13,,18755,4.359,2839.3,0.546,24183.8
PA,Gilberton Power Company,10113,11/5/13,,18859,4.377,2896.5,0.669,24060.5
PA,Gilberton Power Company,10113,11/6/13,,18773,4.382,2928.6,0.784,24032.3
PA,Gilberton Power Company,10113,11/7/13,,18734,4.47,2910.7,0.637,24058.8
